Wave,TAU_spectrpol_S,TAU_spectrpol_P,TAU_spectrpol,TAU_spectr,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
830.8,0.1221,0.1957,0.13987,0.18602,0.98357,0.98357,0.98357,0.52293,0.71101,0.55633,0.8282,0.97631,0.89181,0.94393,0.8461599999999999,0.18602,0.0,0.0,5e-06,5.65e-20,3.1,3.1
831.2,0.12687,0.20314,0.14519,0.19309,0.98358,0.98358,0.98358,0.5369,0.73163,0.57154,0.83819,0.98491,0.90113,0.94387,0.84624,0.19309,0.0,0.0,5e-06,5.65e-20,3.1,3.1
831.6,0.13079,0.20962,0.14968,0.19906,0.98359,0.98359,0.98359,0.55087,0.75225,0.58674,0.84225,0.98847,0.90494,0.9438,0.84632,0.19906,0.0,0.0,5e-06,5.65e-20,3.1,3.1
832.0,0.13381,0.21503,0.15327,0.20383,0.9836,0.9836,0.9836,0.56483,0.77287,0.60194,0.84038,0.98699,0.90325,0.94374,0.8463999999999999,0.20383,0.0,0.0,5e-06,5.65e-20,3.1,3.1
832.4,0.13681,0.22043,0.15684,0.20858,0.98362,0.98362,0.98362,0.5788,0.7935,0.61715,0.83851,0.9855,0.90155,0.94367,0.84648,0.20858,0.0,0.0,5e-06,5.65e-20,3.1,3.1
832.8,0.13979,0.22581,0.16039,0.2133,0.98363,0.98363,0.98363,0.59277,0.81412,0.63235,0.83664,0.98402,0.89986,0.94361,0.84656,0.2133,0.0,0.0,5e-06,5.65e-20,3.1,3.1
833.2,0.14276,0.23118,0.16394,0.21801,0.98364,0.98364,0.98364,0.60674,0.83474,0.64756,0.83477,0.98254,0.89816,0.94354,0.84664,0.21801,0.0,0.0,5e-06,5.65e-20,3.1,3.1
833.6,0.14572,0.23653,0.16747,0.22271,0.98366,0.98366,0.98366,0.62071,0.85536,0.66276,0.8329,0.98105,0.89647,0.94347,0.84672,0.22271,0.0,0.0,5e-06,5.65e-20,3.1,3.1
834.0,0.1446,0.23566,0.16639,0.22127,0.98367,0.98367,0.98367,0.61733,0.8535,0.65974,0.83103,0.97957,0.89478,0.94341,0.8468,0.22127,0.0,0.0,5e-06,5.65e-20,3.1,3.1
834.4,0.1423,0.23297,0.16397,0.21806,0.98369,0.98369,0.98369,0.60892,0.84512,0.65143,0.82916,0.97809,0.89308,0.94334,0.84688,0.21806,0.0,0.0,5e-06,5.65e-20,3.1,3.1
834.8,0.14001,0.2303,0.16156,0.21485,0.9837,0.9837,0.9837,0.60051,0.83674,0.64313,0.82729,0.97661,0.89139,0.94328,0.8469599999999999,0.21485,0.0,0.0,5e-06,5.65e-20,3.1,3.1
835.2,0.13774,0.22764,0.15917,0.21167,0.98371,0.98371,0.98371,0.5921,0.82835,0.63482,0.82542,0.97512,0.88969,0.94321,0.84704,0.21167,0.0,0.0,5e-06,5.65e-20,3.1,3.1
835.6,0.13548,0.225,0.15679,0.20851,0.98372,0.98372,0.98372,0.58369,0.81997,0.62651,0.82355,0.97364,0.888,0.94315,0.84712,0.20851,0.0,0.0,5e-06,5.65e-20,3.1,3.1
836.0,0.13323,0.22237,0.15443,0.20536,0.98374,0.98374,0.98374,0.57528,0.81158,0.6182,0.82168,0.97216,0.8863,0.94308,0.8472,0.20536,0.0,0.0,5e-06,5.65e-20,3.1,3.1
836.4,0.13098,0.21974,0.15206,0.20222,0.98375,0.98375,0.98375,0.56687,0.8032,0.60989,0.81981,0.97067,0.88461,0.94302,0.8472799999999999,0.20222,0.0,0.0,5e-06,5.65e-20,3.1,3.1
836.8,0.12875,0.21712,0.14971,0.19908,0.98376,0.98376,0.98376,0.55846,0.79482,0.60159,0.81794,0.96919,0.88291,0.94295,0.84736,0.19908,0.0,0.0,5e-06,5.65e-20,3.1,3.1
837.2,0.12335,0.2091,0.14367,0.19105,0.98377,0.98377,0.98377,0.53635,0.76671,0.57849,0.81601,0.96761,0.88114,0.94289,0.84744,0.19105,0.0,0.0,5e-06,5.65e-20,3.1,3.1
837.6,0.11742,0.20013,0.13699,0.18216,0.98377,0.98377,0.98377,0.51181,0.73512,0.55277,0.81405,0.966,0.87935,0.94282,0.8475199999999999,0.18216,0.0,0.0,5e-06,5.65e-20,3.1,3.1
838.0,0.11151,0.19118,0.13033,0.17331,0.98378,0.98378,0.98378,0.48728,0.70353,0.52706,0.8121,0.96439,0.87755,0.94276,0.8476,0.17331,0.0,0.0,5e-06,5.65e-20,3.1,3.1
838.4,0.10563,0.18229,0.12371,0.16451,0.98379,0.98379,0.98379,0.46275,0.67194,0.50135,0.81015,0.96278,0.87576,0.94269,0.84768,0.16451,0.0,0.0,5e-06,5.65e-20,3.1,3.1
838.8,0.099787,0.17342,0.11712,0.15575,0.98379,0.98379,0.98379,0.43822,0.64036,0.47564,0.80819,0.96116,0.87396,0.94263,0.84776,0.15575,0.0,0.0,5e-06,5.65e-20,3.1,3.1
839.2,0.093971,0.16458,0.11056,0.14702,0.98379,0.98379,0.98379,0.41368,0.60877,0.44993,0.80624,0.95955,0.87216,0.94256,0.84784,0.14702,0.0,0.0,5e-06,5.65e-20,3.1,3.1
839.6,0.088184,0.15578,0.10403,0.13833,0.98379,0.98379,0.98379,0.38915,0.57718,0.42422,0.80429,0.95794,0.87037,0.9425,0.84792,0.13833,0.0,0.0,5e-06,5.65e-20,3.1,3.1
840.0,0.082423,0.147,0.097521,0.12968,0.98379,0.98379,0.98379,0.36462,0.54559,0.39851,0.80233,0.95633,0.86857,0.94243,0.848,0.12968,0.0,0.0,5e-06,5.65e-20,3.1,3.1
840.4,0.076486,0.13724,0.090677,0.12058,0.98379,0.98379,0.98379,0.33919,0.51024,0.37132,0.80038,0.95472,0.86678,0.94237,0.8481599999999999,0.12058,0.0,0.0,5e-06,5.65e-20,3.1,3.1
840.8,0.070561,0.12743,0.083831,0.11147,0.98379,0.98379,0.98379,0.31369,0.47459,0.34402,0.79843,0.9531,0.86498,0.9423,0.84832,0.11147,0.0,0.0,5e-06,5.65e-20,3.1,3.1
841.2,0.064659,0.11765,0.077008,0.1024,0.98378,0.98378,0.98378,0.2882,0.43893,0.31671,0.79648,0.95149,0.86319,0.94224,0.84848,0.1024,0.0,0.0,5e-06,5.65e-20,3.1,3.1
841.6,0.058783,0.10789,0.070209,0.093359,0.98377,0.98377,0.98377,0.2627,0.40328,0.2894,0.79452,0.94988,0.86139,0.94217,0.84864,0.093359,0.0,0.0,5e-06,5.65e-20,3.1,3.1
842.0,0.052936,0.098163,0.06344,0.084357,0.98376,0.98376,0.98376,0.2372,0.36763,0.2621,0.79257,0.94827,0.85959,0.94211,0.8488,0.084357,0.0,0.0,5e-06,5.65e-20,3.1,3.1
842.4,0.047125,0.088485,0.056708,0.075405,0.98375,0.98375,0.98375,0.2117,0.33198,0.23479,0.79062,0.94666,0.8578,0.94204,0.8489599999999999,0.075405,0.0,0.0,5e-06,5.65e-20,3.1,3.1
842.8,0.041708,0.079349,0.050385,0.066998,0.98374,0.98374,0.98374,0.1862,0.29632,0.20749,0.79563,0.95112,0.86254,0.94198,0.84912,0.066998,0.0,0.0,5e-06,5.65e-20,3.1,3.1
843.2,0.036533,0.070566,0.04432,0.058932,0.98373,0.98373,0.98373,0.1607,0.26067,0.18018,0.8076,0.96167,0.87381,0.94191,0.84928,0.058932,0.0,0.0,5e-06,5.65e-20,3.1,3.1
843.6,0.12309,0.19715,0.14129,0.18788,0.98372,0.98372,0.98372,0.53362,0.7205,0.56722,0.81957,0.97222,0.88508,0.94185,0.84944,0.18788,0.0,0.0,5e-06,5.65e-20,3.1,3.1
844.0,0.12804,0.20489,0.14682,0.19523,0.9837,0.9837,0.9837,0.54723,0.7409,0.58211,0.83154,0.98277,0.89635,0.94178,0.8496,0.19523,0.0,0.0,5e-06,5.65e-20,3.1,3.1
844.4,0.13091,0.21016,0.15026,0.1998,0.98369,0.98369,0.98369,0.56084,0.76131,0.59701,0.82964,0.98119,0.8946,0.94171,0.84976,0.1998,0.0,0.0,5e-06,5.65e-20,3.1,3.1
844.8,0.13375,0.21541,0.15368,0.20435,0.98368,0.98368,0.98368,0.57445,0.78172,0.61191,0.82774,0.97961,0.89284,0.94165,0.84992,0.20435,0.0,0.0,5e-06,5.65e-20,3.1,3.1
845.2,0.13659,0.22064,0.15709,0.20888,0.98366,0.98366,0.98366,0.58806,0.80213,0.62681,0.82584,0.97802,0.89109,0.94158,0.85012,0.20888,0.0,0.0,5e-06,5.65e-20,3.1,3.1
845.6,0.13941,0.22586,0.16049,0.21339,0.98365,0.98365,0.98365,0.60167,0.82253,0.64171,0.82394,0.97644,0.88934,0.94152,0.85036,0.21339,0.0,0.0,5e-06,5.65e-20,3.1,3.1
846.0,0.14221,0.23106,0.16387,0.21789,0.98363,0.98363,0.98363,0.61528,0.84294,0.6566,0.82204,0.97486,0.88758,0.94145,0.8506,0.21789,0.0,0.0,5e-06,5.65e-20,3.1,3.1
846.4,0.14499,0.23621,0.16722,0.22234,0.98362,0.98362,0.98362,0.62889,0.86335,0.6715,0.82014,0.97328,0.88583,0.94139,0.8508399999999999,0.22234,0.0,0.0,5e-06,5.65e-20,3.1,3.1
846.8,0.1436,0.23495,0.16583,0.22049,0.98361,0.98361,0.98361,0.62441,0.86032,0.66739,0.81824,0.97169,0.88407,0.94132,0.85108,0.22049,0.0,0.0,5e-06,5.65e-20,3.1,3.1
847.2,0.14133,0.23235,0.16345,0.21733,0.9836,0.9836,0.9836,0.61609,0.85233,0.65924,0.81634,0.97011,0.88232,0.94126,0.85132,0.21733,0.0,0.0,5e-06,5.65e-20,3.1,3.1
847.6,0.13908,0.22976,0.16108,0.21418,0.98358,0.98358,0.98358,0.60778,0.84433,0.65109,0.81444,0.96853,0.88057,0.94119,0.85156,0.21418,0.0,0.0,5e-06,5.65e-20,3.1,3.1
848.0,0.13683,0.22718,0.15873,0.21105,0.98357,0.98357,0.98357,0.59946,0.83634,0.64294,0.81254,0.96695,0.87881,0.94113,0.8518,0.21105,0.0,0.0,5e-06,5.65e-20,3.1,3.1
848.4,0.13459,0.2246,0.15637,0.20792,0.98356,0.98356,0.98356,0.59115,0.82834,0.63479,0.81064,0.96536,0.87706,0.94106,0.85204,0.20792,0.0,0.0,5e-06,5.65e-20,3.1,3.1
848.8,0.13237,0.22203,0.15403,0.2048,0.98356,0.98356,0.98356,0.58283,0.82035,0.62665,0.80874,0.96378,0.87531,0.941,0.8522799999999999,0.2048,0.0,0.0,5e-06,5.65e-20,3.1,3.1
849.2,0.13015,0.21947,0.1517,0.2017,0.98355,0.98355,0.98355,0.57452,0.81235,0.6185,0.80684,0.9622,0.87355,0.94093,0.8525200000000001,0.2017,0.0,0.0,5e-06,5.65e-20,3.1,3.1
849.6,0.12795,0.21693,0.14939,0.19863,0.98354,0.98354,0.98354,0.5662,0.80436,0.61035,0.80494,0.96062,0.8718,0.94087,0.85276,0.19863,0.0,0.0,5e-06,5.65e-20,3.1,3.1
850.0,0.12336,0.21024,0.14426,0.19181,0.98354,0.98354,0.98354,0.54722,0.78095,0.59066,0.80303,0.95898,0.87002,0.9408,0.853,0.19181,0.0,0.0,5e-06,5.65e-20,3.1,3.1
850.4,0.11763,0.20157,0.1378,0.18321,0.98354,0.98354,0.98354,0.52311,0.75012,0.56542,0.80112,0.95734,0.86824,0.94074,0.8531599999999999,0.18321,0.0,0.0,5e-06,5.65e-20,3.1,3.1
850.8,0.11193,0.19293,0.13136,0.17465,0.98354,0.98354,0.98354,0.49899,0.7193,0.54019,0.79921,0.95569,0.86645,0.94067,0.85332,0.17465,0.0,0.0,5e-06,5.65e-20,3.1,3.1
851.2,0.10625,0.18432,0.12495,0.16613,0.98354,0.98354,0.98354,0.47488,0.68847,0.51495,0.79731,0.95404,0.86466,0.94061,0.85348,0.16613,0.0,0.0,5e-06,5.65e-20,3.1,3.1
851.6,0.1006,0.17574,0.11857,0.15764,0.98354,0.98354,0.98354,0.45076,0.65764,0.48971,0.7954,0.95239,0.86288,0.94054,0.85364,0.15764,0.0,0.0,5e-06,5.65e-20,3.1,3.1
852.0,0.094981,0.1672,0.11221,0.14919,0.98355,0.98355,0.98355,0.42665,0.62682,0.46447,0.79349,0.95074,0.86109,0.94048,0.8538,0.14919,0.0,0.0,5e-06,5.65e-20,3.1,3.1
852.4,0.089396,0.1587,0.10589,0.14079,0.98355,0.98355,0.98355,0.40253,0.59599,0.43923,0.79158,0.9491,0.85931,0.94041,0.8539599999999999,0.14079,0.0,0.0,5e-06,5.65e-20,3.1,3.1
852.8,0.083839,0.15023,0.0996,0.13242,0.98356,0.98356,0.98356,0.37842,0.56516,0.41399,0.78968,0.94745,0.85752,0.94035,0.85412,0.13242,0.0,0.0,5e-06,5.65e-20,3.1,3.1
853.2,0.078235,0.14128,0.093176,0.12388,0.98357,0.98357,0.98357,0.35399,0.53245,0.38811,0.78777,0.9458,0.85574,0.94028,0.85428,0.12388,0.0,0.0,5e-06,5.65e-20,3.1,3.1
853.6,0.072585,0.13187,0.086622,0.11517,0.98358,0.98358,0.98358,0.32924,0.49786,0.36158,0.78586,0.94415,0.85395,0.94022,0.85444,0.11517,0.0,0.0,5e-06,5.65e-20,3.1,3.1
854.0,0.066964,0.12248,0.080095,0.10649,0.98359,0.98359,0.98359,0.3045,0.46327,0.33506,0.78395,0.94251,0.85217,0.94015,0.8546,0.10649,0.0,0.0,5e-06,5.65e-20,3.1,3.1
854.4,0.061371,0.11314,0.073599,0.097852,0.98361,0.98361,0.98361,0.27976,0.42868,0.30854,0.78205,0.94086,0.85038,0.94009,0.85476,0.097852,0.0,0.0,5e-06,5.65e-20,3.1,3.1
854.8,0.055806,0.10383,0.06713,0.089251,0.98362,0.98362,0.98362,0.25501,0.39409,0.28201,0.78014,0.93921,0.84859,0.94002,0.85492,0.089251,0.0,0.0,5e-06,5.65e-20,3.1,3.1
855.2,0.05027,0.094551,0.060691,0.08069,0.98363,0.98363,0.98363,0.23027,0.3595,0.25549,0.77823,0.93756,0.84681,0.93996,0.85512,0.08069,0.0,0.0,5e-06,5.65e-20,3.1,3.1
855.6,0.044763,0.085311,0.054281,0.072167,0.98365,0.98365,0.98365,0.20553,0.32491,0.22897,0.77632,0.93591,0.84502,0.93989,0.85536,0.072167,0.0,0.0,5e-06,5.65e-20,3.1,3.1
856.0,0.039698,0.076704,0.04834,0.064268,0.98367,0.98367,0.98367,0.18078,0.29032,0.20244,0.78265,0.94166,0.85105,0.93982,0.8556,0.064268,0.0,0.0,5e-06,5.65e-20,3.1,3.1
856.4,0.1187,0.19006,0.13669,0.18173,0.98368,0.98368,0.98368,0.53069,0.70949,0.5633,0.7972,0.95481,0.86489,0.93976,0.8558399999999999,0.18173,0.0,0.0,5e-06,5.65e-20,3.1,3.1
856.8,0.12387,0.19804,0.14245,0.18938,0.9837,0.9837,0.9837,0.54393,0.72925,0.5778,0.81175,0.96795,0.87874,0.93969,0.85608,0.18938,0.0,0.0,5e-06,5.65e-20,3.1,3.1
857.2,0.12788,0.20461,0.14702,0.19546,0.98372,0.98372,0.98372,0.55716,0.74902,0.5923,0.81808,0.97366,0.88476,0.93963,0.85632,0.19546,0.0,0.0,5e-06,5.65e-20,3.1,3.1
857.6,0.13062,0.20965,0.15032,0.19985,0.98374,0.98374,0.98374,0.5704,0.76878,0.6068,0.81618,0.97195,0.88295,0.93956,0.85656,0.19985,0.0,0.0,5e-06,5.65e-20,3.1,3.1
858.0,0.13335,0.21467,0.15361,0.20422,0.98376,0.98376,0.98376,0.58363,0.78855,0.62131,0.81429,0.97024,0.88115,0.9395,0.8568,0.20422,0.0,0.0,5e-06,5.65e-20,3.1,3.1
858.4,0.13607,0.21968,0.15689,0.20858,0.98378,0.98378,0.98378,0.59687,0.80831,0.63581,0.81239,0.96853,0.87935,0.93943,0.85704,0.20858,0.0,0.0,5e-06,5.65e-20,3.1,3.1
858.8,0.13877,0.22468,0.16015,0.21292,0.9838,0.9838,0.9838,0.6101,0.82807,0.65031,0.8105,0.96681,0.87754,0.93937,0.8572799999999999,0.21292,0.0,0.0,5e-06,5.65e-20,3.1,3.1
859.2,0.14147,0.22966,0.16341,0.21724,0.98382,0.98382,0.98382,0.62334,0.84784,0.66481,0.8086,0.9651,0.87574,0.9393,0.8575200000000001,0.21724,0.0,0.0,5e-06,5.65e-20,3.1,3.1
859.6,0.14416,0.23463,0.16665,0.22156,0.98384,0.98384,0.98384,0.63658,0.8676,0.67931,0.8067,0.96339,0.87393,0.93924,0.85776,0.22156,0.0,0.0,5e-06,5.65e-20,3.1,3.1
860.0,0.14249,0.23276,0.16493,0.21926,0.98387,0.98387,0.98387,0.63063,0.86209,0.67357,0.8048,0.96168,0.87213,0.93917,0.858,0.21926,0.0,0.0,5e-06,5.65e-20,3.1,3.1
860.4,0.14034,0.23012,0.16264,0.21622,0.98389,0.98389,0.98389,0.62255,0.85377,0.66558,0.80291,0.95996,0.87033,0.93911,0.85832,0.21622,0.0,0.0,5e-06,5.65e-20,3.1,3.1
860.8,0.1382,0.22748,0.16037,0.2132,0.98391,0.98391,0.98391,0.61448,0.84545,0.65759,0.80101,0.95825,0.86852,0.93904,0.85864,0.2132,0.0,0.0,5e-06,5.65e-20,3.1,3.1
861.2,0.13607,0.22485,0.1581,0.21018,0.98393,0.98393,0.98393,0.6064,0.83713,0.64961,0.79911,0.95654,0.86672,0.93898,0.8589600000000001,0.21018,0.0,0.0,5e-06,5.65e-20,3.1,3.1
861.6,0.13394,0.22222,0.15583,0.20717,0.98395,0.98395,0.98395,0.59832,0.8288,0.64162,0.79722,0.95482,0.86491,0.93891,0.85928,0.20717,0.0,0.0,5e-06,5.65e-20,3.1,3.1
862.0,0.13183,0.21961,0.15358,0.20417,0.98398,0.98398,0.98398,0.59024,0.82048,0.63363,0.79532,0.95311,0.86311,0.93885,0.8596,0.20417,0.0,0.0,5e-06,5.65e-20,3.1,3.1
862.4,0.12973,0.21701,0.15134,0.20119,0.984,0.984,0.984,0.58217,0.81216,0.62564,0.79343,0.9514,0.86131,0.93878,0.85992,0.20119,0.0,0.0,5e-06,5.65e-20,3.1,3.1
862.8,0.12763,0.21442,0.14911,0.19823,0.98402,0.98402,0.98402,0.57409,0.80384,0.61765,0.79153,0.94969,0.8595,0.93872,0.86024,0.19823,0.0,0.0,5e-06,5.65e-20,3.1,3.1
863.2,0.12391,0.20906,0.14497,0.19272,0.98404,0.98404,0.98404,0.55859,0.78512,0.60168,0.78964,0.94792,0.85768,0.93865,0.86056,0.19272,0.0,0.0,5e-06,5.65e-20,3.1,3.1
863.6,0.11838,0.20065,0.13871,0.1844,0.98407,0.98407,0.98407,0.53489,0.7549,0.57689,0.78775,0.94609,0.85583,0.93859,0.86088,0.1844,0.0,0.0,5e-06,5.65e-20,3.1,3.1
864.0,0.11288,0.19228,0.13248,0.17611,0.98409,0.98409,0.98409,0.51118,0.72469,0.55209,0.78586,0.94426,0.85399,0.93852,0.8612,0.17611,0.0,0.0,5e-06,5.65e-20,3.1,3.1
864.4,0.1074,0.18393,0.12628,0.16787,0.98411,0.98411,0.98411,0.48748,0.69447,0.5273,0.78397,0.94243,0.85214,0.93846,0.86152,0.16787,0.0,0.0,5e-06,5.65e-20,3.1,3.1
864.8,0.10195,0.17562,0.1201,0.15965,0.98414,0.98414,0.98414,0.46378,0.66426,0.50251,0.78209,0.94061,0.8503,0.93839,0.8618399999999999,0.15965,0.0,0.0,5e-06,5.65e-20,3.1,3.1
865.2,0.096521,0.16733,0.11394,0.15147,0.98416,0.98416,0.98416,0.44007,0.63404,0.47771,0.7802,0.93878,0.84845,0.93833,0.86212,0.15147,0.0,0.0,5e-06,5.65e-20,3.1,3.1
865.6,0.091116,0.15907,0.10781,0.14332,0.98419,0.98419,0.98419,0.41637,0.60383,0.45292,0.77831,0.93695,0.84661,0.93826,0.86236,0.14332,0.0,0.0,5e-06,5.65e-20,3.1,3.1
866.0,0.085735,0.15084,0.1017,0.1352,0.98421,0.98421,0.98421,0.39267,0.57361,0.42812,0.77642,0.93512,0.84476,0.9382,0.8626,0.1352,0.0,0.0,5e-06,5.65e-20,3.1,3.1
866.4,0.080361,0.14258,0.095595,0.12708,0.98424,0.98424,0.98424,0.36895,0.54325,0.40329,0.77454,0.9333,0.84292,0.93813,0.8628399999999999,0.12708,0.0,0.0,5e-06,5.65e-20,3.1,3.1
866.8,0.074954,0.13362,0.089311,0.11872,0.98427,0.98427,0.98427,0.34496,0.51011,0.3776,0.77265,0.93147,0.84107,0.93806,0.86308,0.11872,0.0,0.0,5e-06,5.65e-20,3.1,3.1
867.2,0.069576,0.1247,0.08306,0.11041,0.98429,0.98429,0.98429,0.32098,0.47697,0.35192,0.77076,0.92964,0.83923,0.938,0.86332,0.11041,0.0,0.0,5e-06,5.65e-20,3.1,3.1
867.6,0.064228,0.11582,0.07684,0.10215,0.98432,0.98432,0.98432,0.29699,0.44383,0.32624,0.76887,0.92781,0.83738,0.93793,0.86356,0.10215,0.0,0.0,5e-06,5.65e-20,3.1,3.1
868.0,0.058904,0.10698,0.070645,0.09391,0.98435,0.98435,0.98435,0.273,0.41069,0.30056,0.76699,0.92599,0.83554,0.93787,0.8638,0.09391,0.0,0.0,5e-06,5.65e-20,3.1,3.1
868.4,0.053601,0.098162,0.064472,0.085704,0.98438,0.98438,0.98438,0.24902,0.37754,0.27488,0.7651,0.92416,0.83369,0.9378,0.86404,0.085704,0.0,0.0,5e-06,5.65e-20,3.1,3.1
868.8,0.048323,0.089377,0.058325,0.077532,0.98441,0.98441,0.98441,0.22503,0.3444,0.24919,0.76321,0.92233,0.83185,0.93774,0.8642799999999999,0.077532,0.0,0.0,5e-06,5.65e-20,3.1,3.1
869.2,0.04307,0.080625,0.052204,0.069394,0.98444,0.98444,0.98444,0.20104,0.31126,0.22351,0.76132,0.9205,0.83,0.93767,0.8645200000000001,0.069394,0.0,0.0,5e-06,5.65e-20,3.1,3.1
869.6,0.038339,0.072625,0.046641,0.062,0.98447,0.98447,0.98447,0.17706,0.27812,0.19783,0.76943,0.92788,0.83775,0.93761,0.86476,0.062,0.0,0.0,5e-06,5.65e-20,3.1,3.1
870.0,0.12046,0.18796,0.13826,0.18379,0.9845,0.9845,0.9845,0.54344,0.70709,0.5745,0.78754,0.94445,0.85508,0.93754,0.865,0.18379,0.0,0.0,5e-06,5.65e-20,3.1,3.1
870.4,0.12619,0.19609,0.14452,0.19211,0.98454,0.98454,0.98454,0.55648,0.7249,0.58854,0.80564,0.96103,0.87241,0.93748,0.86532,0.19211,0.0,0.0,5e-06,5.65e-20,3.1,3.1
870.8,0.12886,0.20053,0.14767,0.19629,0.98457,0.98457,0.98457,0.56953,0.74271,0.60258,0.80375,0.95916,0.87055,0.93741,0.86564,0.19629,0.0,0.0,5e-06,5.65e-20,3.1,3.1
871.2,0.13151,0.20496,0.1508,0.20045,0.9846,0.9846,0.9846,0.58257,0.76052,0.61663,0.80187,0.95729,0.86869,0.93735,0.8659600000000001,0.20045,0.0,0.0,5e-06,5.65e-20,3.1,3.1
871.6,0.13416,0.20938,0.15392,0.2046,0.98464,0.98464,0.98464,0.59562,0.77833,0.63067,0.79998,0.95543,0.86683,0.93728,0.86628,0.2046,0.0,0.0,5e-06,5.65e-20,3.1,3.1
872.0,0.13679,0.21378,0.15703,0.20874,0.98467,0.98467,0.98467,0.60866,0.79613,0.64471,0.79809,0.95356,0.86496,0.93722,0.8666,0.20874,0.0,0.0,5e-06,5.65e-20,3.1,3.1
872.4,0.1394,0.21815,0.16012,0.21284,0.9847,0.9847,0.9847,0.62171,0.81394,0.65875,0.79621,0.95169,0.8631,0.93709,0.86692,0.21284,0.0,0.0,5e-06,5.65e-20,3.1,3.1
872.8,0.14199,0.22248,0.16318,0.2169,0.98473,0.98473,0.98473,0.63476,0.83175,0.67279,0.79432,0.94982,0.86124,0.9369,0.86724,0.2169,0.0,0.0,5e-06,5.65e-20,3.1,3.1
873.2,0.14457,0.2268,0.16622,0.22095,0.98476,0.98476,0.98476,0.6478,0.84956,0.68683,0.79243,0.94795,0.85938,0.93671,0.86756,0.22095,0.0,0.0,5e-06,5.65e-20,3.1,3.1
873.6,0.1428,0.22472,0.16436,0.21847,0.98479,0.98479,0.98479,0.64138,0.84338,0.68057,0.79054,0.94609,0.85752,0.93651,0.86788,0.21847,0.0,0.0,5e-06,5.65e-20,3.1,3.1
874.0,0.14068,0.22212,0.16211,0.21548,0.98482,0.98482,0.98482,0.63338,0.83525,0.67268,0.78866,0.94422,0.85566,0.93632,0.8682,0.21548,0.0,0.0,5e-06,5.65e-20,3.1,3.1
874.4,0.13857,0.21951,0.15984,0.21247,0.98485,0.98485,0.98485,0.62537,0.82712,0.66478,0.78677,0.94235,0.85379,0.93613,0.86852,0.21247,0.0,0.0,5e-06,5.65e-20,3.1,3.1
874.8,0.13645,0.2169,0.15759,0.20947,0.98487,0.98487,0.98487,0.61737,0.81899,0.65688,0.78488,0.94048,0.85193,0.93593,0.86884,0.20947,0.0,0.0,5e-06,5.65e-20,3.1,3.1
875.2,0.13435,0.2143,0.15534,0.20648,0.9849,0.9849,0.9849,0.60937,0.81086,0.64898,0.783,0.93861,0.85007,0.93574,0.86916,0.20648,0.0,0.0,5e-06,5.65e-20,3.1,3.1
875.6,0.13225,0.21171,0.1531,0.2035,0.98492,0.98492,0.98492,0.60137,0.80273,0.64109,0.78111,0.93675,0.84821,0.93555,0.86948,0.2035,0.0,0.0,5e-06,5.65e-20,3.1,3.1
876.0,0.13016,0.20913,0.15086,0.20053,0.98493,0.98493,0.98493,0.59336,0.7946,0.63319,0.77922,0.93488,0.84635,0.93535,0.8698,0.20053,0.0,0.0,5e-06,5.65e-20,3.1,3.1
876.4,0.12809,0.20656,0.14865,0.19758,0.98495,0.98495,0.98495,0.58536,0.78647,0.62529,0.77734,0.93301,0.84449,0.93516,0.87012,0.19758,0.0,0.0,5e-06,5.65e-20,3.1,3.1
876.8,0.12526,0.20278,0.14555,0.19346,0.98496,0.98496,0.98496,0.57386,0.77371,0.61367,0.77545,0.93113,0.84262,0.93497,0.87044,0.19346,0.0,0.0,5e-06,5.65e-20,3.1,3.1
877.2,0.11981,0.19483,0.13942,0.18531,0.98497,0.98497,0.98497,0.5503,0.74501,0.58924,0.77359,0.92921,0.84075,0.93477,0.87076,0.18531,0.0,0.0,5e-06,5.65e-20,3.1,3.1
877.6,0.11437,0.18688,0.13331,0.17719,0.98497,0.98497,0.98497,0.52675,0.71631,0.5648,0.77173,0.92729,0.83888,0.93458,0.87108,0.17719,0.0,0.0,5e-06,5.65e-20,3.1,3.1
878.0,0.10896,0.17897,0.12722,0.16909,0.98497,0.98497,0.98497,0.50319,0.68761,0.54037,0.76987,0.92537,0.83701,0.93439,0.8714,0.16909,0.0,0.0,5e-06,5.65e-20,3.1,3.1
878.4,0.10359,0.17112,0.12117,0.16106,0.98497,0.98497,0.98497,0.47964,0.65891,0.51593,0.768,0.92345,0.83515,0.93419,0.8717199999999999,0.16106,0.0,0.0,5e-06,5.65e-20,3.1,3.1
878.8,0.098246,0.16329,0.11515,0.15306,0.98496,0.98496,0.98496,0.45608,0.63021,0.4915,0.76614,0.92153,0.83328,0.934,0.8720399999999999,0.15306,0.0,0.0,5e-06,5.65e-20,3.1,3.1
879.2,0.092926,0.1555,0.10916,0.14509,0.98495,0.98495,0.98495,0.43253,0.60151,0.46707,0.76428,0.91961,0.83141,0.93381,0.87236,0.14509,0.0,0.0,5e-06,5.65e-20,3.1,3.1
