Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectrpol,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
416.1,0.077775,0.086485,0.060353,0.081046,0.91074,0.92802,0.92802,0.92802,0.32867,0.34782,0.33504,0.78158,0.82126,0.79896,0.41595,0.90678,0.081046,0.0,0.0,5e-06,5.65e-20,3.1,3.1
416.3,0.073595,0.082306,0.057229,0.07685,0.91074,0.92802,0.92802,0.92802,0.31159,0.3314,0.31819,0.77979,0.81995,0.79737,0.41613,0.90674,0.07685,0.0,0.0,5e-06,5.65e-20,3.1,3.1
416.5,0.069431,0.078137,0.054115,0.072667,0.91073,0.92802,0.92802,0.92802,0.29451,0.31498,0.30134,0.77799,0.81863,0.79578,0.41631,0.9067000000000001,0.072667,0.0,0.0,5e-06,5.65e-20,3.1,3.1
416.7,0.065282,0.073977,0.05101,0.068497,0.91073,0.92802,0.92802,0.92802,0.27743,0.29856,0.28449,0.7762,0.81732,0.79419,0.4165,0.90666,0.068497,0.0,0.0,5e-06,5.65e-20,3.1,3.1
416.9,0.061627,0.070195,0.048234,0.064769,0.91072,0.92803,0.92803,0.92803,0.26034,0.28214,0.26764,0.78046,0.82029,0.7979,0.41669,0.90662,0.064769,0.0,0.0,5e-06,5.65e-20,3.1,3.1
417.1,0.058372,0.066725,0.045728,0.061403,0.91072,0.92803,0.92803,0.92803,0.24326,0.26572,0.25079,0.79078,0.82754,0.8069,0.41688,0.90658,0.061403,0.0,0.0,5e-06,5.65e-20,3.1,3.1
417.3,0.055007,0.06318,0.043152,0.057943,0.91071,0.92803,0.92803,0.92803,0.22618,0.2493,0.23393,0.8011,0.8348,0.81589,0.41707,0.90654,0.057943,0.0,0.0,5e-06,5.65e-20,3.1,3.1
417.5,0.1459,0.13337,0.10638,0.14284,0.91071,0.92803,0.92803,0.92803,0.59202,0.5215,0.57014,0.81142,0.84205,0.82489,0.41727,0.9065000000000001,0.14284,0.0,0.0,5e-06,5.65e-20,3.1,3.1
417.7,0.1506,0.13752,0.1097,0.1473,0.9107,0.92803,0.92803,0.92803,0.60315,0.53286,0.58132,0.82173,0.8493,0.83389,0.41747,0.90646,0.1473,0.0,0.0,5e-06,5.65e-20,3.1,3.1
417.9,0.15538,0.14172,0.11308,0.15183,0.9107,0.92803,0.92803,0.92803,0.61428,0.54421,0.59251,0.83205,0.85656,0.84288,0.41767,0.90642,0.15183,0.0,0.0,5e-06,5.65e-20,3.1,3.1
418.1,0.16024,0.14597,0.1165,0.15642,0.91069,0.92803,0.92803,0.92803,0.62541,0.55557,0.6037,0.84237,0.86381,0.85188,0.41788,0.9063800000000001,0.15642,0.0,0.0,5e-06,5.65e-20,3.1,3.1
418.3,0.16402,0.14956,0.11925,0.16012,0.91069,0.92803,0.92803,0.92803,0.63654,0.56693,0.61488,0.84674,0.8669,0.8557,0.41808,0.90634,0.16012,0.0,0.0,5e-06,5.65e-20,3.1,3.1
418.5,0.16666,0.15245,0.12129,0.16285,0.91069,0.92803,0.92803,0.92803,0.64767,0.57829,0.62607,0.84517,0.86583,0.85434,0.4183,0.9063,0.16285,0.0,0.0,5e-06,5.65e-20,3.1,3.1
418.7,0.1693,0.15533,0.12332,0.16558,0.91068,0.92803,0.92803,0.92803,0.65879,0.58965,0.63725,0.8436,0.86475,0.85299,0.41851,0.9062600000000001,0.16558,0.0,0.0,5e-06,5.65e-20,3.1,3.1
418.9,0.17193,0.1582,0.12536,0.16831,0.91068,0.92803,0.92803,0.92803,0.66992,0.601,0.64844,0.84203,0.86368,0.85163,0.41873,0.90622,0.16831,0.0,0.0,5e-06,5.65e-20,3.1,3.1
419.1,0.17455,0.16108,0.12738,0.17103,0.91067,0.92803,0.92803,0.92803,0.68105,0.61236,0.65963,0.84046,0.8626,0.85027,0.41895,0.90618,0.17103,0.0,0.0,5e-06,5.65e-20,3.1,3.1
419.3,0.17716,0.16395,0.12941,0.17374,0.91067,0.92804,0.92804,0.92804,0.69218,0.62372,0.67081,0.83889,0.86153,0.84891,0.41917,0.9061400000000001,0.17374,0.0,0.0,5e-06,5.65e-20,3.1,3.1
419.5,0.17977,0.16681,0.13143,0.17645,0.91066,0.92804,0.92804,0.92804,0.70331,0.63508,0.682,0.83732,0.86045,0.84755,0.41939,0.9061,0.17645,0.0,0.0,5e-06,5.65e-20,3.1,3.1
419.7,0.18237,0.16968,0.13344,0.17916,0.91066,0.92804,0.92804,0.92804,0.71444,0.64644,0.69319,0.83575,0.85938,0.8462,0.41962,0.90606,0.17916,0.0,0.0,5e-06,5.65e-20,3.1,3.1
419.9,0.18497,0.17254,0.13545,0.18186,0.91065,0.92804,0.92804,0.92804,0.72557,0.6578,0.70437,0.83418,0.8583,0.84484,0.41986,0.90602,0.18186,0.0,0.0,5e-06,5.65e-20,3.1,3.1
420.1,0.18755,0.17539,0.13746,0.18455,0.91065,0.92804,0.92804,0.92804,0.7367,0.66915,0.71556,0.83261,0.85723,0.84348,0.42009,0.90602,0.18455,0.0,0.0,5e-06,5.65e-20,3.1,3.1
420.3,0.19014,0.17825,0.13947,0.18724,0.91064,0.92804,0.92804,0.92804,0.74783,0.68051,0.72675,0.83104,0.85615,0.84212,0.42033,0.90606,0.18724,0.0,0.0,5e-06,5.65e-20,3.1,3.1
420.5,0.19271,0.1811,0.14147,0.18992,0.91064,0.92804,0.92804,0.92804,0.75896,0.69187,0.73793,0.82947,0.85508,0.84077,0.42057,0.9061,0.18992,0.0,0.0,5e-06,5.65e-20,3.1,3.1
420.7,0.19239,0.1813,0.14136,0.18978,0.91063,0.92805,0.92805,0.92805,0.7587,0.6931,0.73813,0.8279,0.854,0.83941,0.42081,0.9061400000000001,0.18978,0.0,0.0,5e-06,5.65e-20,3.1,3.1
420.9,0.19111,0.18061,0.14055,0.18869,0.91063,0.92805,0.92805,0.92805,0.75464,0.69095,0.73466,0.82633,0.85292,0.83805,0.42106,0.90618,0.18869,0.0,0.0,5e-06,5.65e-20,3.1,3.1
421.1,0.18983,0.17993,0.13974,0.18761,0.91062,0.92805,0.92805,0.92805,0.75058,0.68879,0.73119,0.82476,0.85185,0.83669,0.42131,0.90622,0.18761,0.0,0.0,5e-06,5.65e-20,3.1,3.1
421.3,0.18856,0.17925,0.13894,0.18652,0.91062,0.92805,0.92805,0.92805,0.74652,0.68664,0.72772,0.82319,0.85077,0.83533,0.42156,0.9062600000000001,0.18652,0.0,0.0,5e-06,5.65e-20,3.1,3.1
421.5,0.18729,0.17857,0.13814,0.18545,0.91061,0.92805,0.92805,0.92805,0.74246,0.68449,0.72425,0.82162,0.8497,0.83398,0.42182,0.9063,0.18545,0.0,0.0,5e-06,5.65e-20,3.1,3.1
421.7,0.18603,0.17789,0.13734,0.18437,0.91061,0.92805,0.92805,0.92805,0.7384,0.68234,0.72078,0.82005,0.84862,0.83262,0.42208,0.90634,0.18437,0.0,0.0,5e-06,5.65e-20,3.1,3.1
421.9,0.18476,0.17722,0.13654,0.1833,0.91061,0.92806,0.92806,0.92806,0.73434,0.68019,0.71731,0.81848,0.84755,0.83126,0.42234,0.9063800000000001,0.1833,0.0,0.0,5e-06,5.65e-20,3.1,3.1
422.1,0.1835,0.17654,0.13575,0.18223,0.9106,0.92806,0.92806,0.92806,0.73028,0.67804,0.71384,0.81691,0.84647,0.8299,0.4226,0.90642,0.18223,0.0,0.0,5e-06,5.65e-20,3.1,3.1
422.3,0.18225,0.17587,0.13495,0.18116,0.9106,0.92806,0.92806,0.92806,0.72622,0.67589,0.71037,0.81534,0.8454,0.82855,0.42287,0.90646,0.18116,0.0,0.0,5e-06,5.65e-20,3.1,3.1
422.5,0.181,0.1752,0.13416,0.1801,0.91059,0.92806,0.92806,0.92806,0.72216,0.67374,0.7069,0.81377,0.84432,0.82719,0.42314,0.9065000000000001,0.1801,0.0,0.0,5e-06,5.65e-20,3.1,3.1
422.7,0.17975,0.17453,0.13337,0.17903,0.91059,0.92806,0.92806,0.92806,0.7181,0.67159,0.70343,0.8122,0.84325,0.82583,0.42342,0.90654,0.17903,0.0,0.0,5e-06,5.65e-20,3.1,3.1
422.9,0.17851,0.17387,0.13258,0.17797,0.91058,0.92807,0.92807,0.92807,0.71404,0.66943,0.69996,0.81063,0.84217,0.82447,0.4237,0.90658,0.17797,0.0,0.0,5e-06,5.65e-20,3.1,3.1
423.1,0.17727,0.1732,0.1318,0.17692,0.91058,0.92807,0.92807,0.92807,0.70998,0.66728,0.69649,0.80906,0.8411,0.82311,0.42398,0.90662,0.17692,0.0,0.0,5e-06,5.65e-20,3.1,3.1
423.3,0.17603,0.17254,0.13101,0.17587,0.91057,0.92807,0.92807,0.92807,0.70592,0.66513,0.69302,0.80749,0.84002,0.82176,0.42426,0.90666,0.17587,0.0,0.0,5e-06,5.65e-20,3.1,3.1
423.5,0.17479,0.17188,0.13023,0.17481,0.91057,0.92807,0.92807,0.92807,0.70186,0.66298,0.68955,0.80592,0.83895,0.8204,0.42455,0.9067000000000001,0.17481,0.0,0.0,5e-06,5.65e-20,3.1,3.1
423.7,0.173,0.17066,0.12903,0.1732,0.91056,0.92807,0.92807,0.92807,0.69562,0.65879,0.68395,0.80425,0.83772,0.81892,0.42484,0.90674,0.1732,0.0,0.0,5e-06,5.65e-20,3.1,3.1
423.9,0.16903,0.16731,0.12621,0.16942,0.91056,0.92808,0.92808,0.92808,0.68069,0.64646,0.66984,0.80248,0.83633,0.81732,0.42514,0.90678,0.16942,0.0,0.0,5e-06,5.65e-20,3.1,3.1
424.1,0.16508,0.16396,0.1234,0.16564,0.91055,0.92808,0.92808,0.92808,0.66576,0.63412,0.65574,0.80071,0.83495,0.81571,0.42544,0.9068200000000001,0.16564,0.0,0.0,5e-06,5.65e-20,3.1,3.1
424.3,0.16113,0.16062,0.1206,0.16187,0.91055,0.92808,0.92808,0.92808,0.65083,0.62179,0.64163,0.79894,0.83357,0.81411,0.42574,0.90686,0.16187,0.0,0.0,5e-06,5.65e-20,3.1,3.1
424.5,0.1572,0.15728,0.1178,0.15812,0.91054,0.92808,0.92808,0.92808,0.6359,0.60945,0.62752,0.79717,0.83218,0.81251,0.42604,0.9069,0.15812,0.0,0.0,5e-06,5.65e-20,3.1,3.1
424.7,0.15328,0.15395,0.11501,0.15437,0.91054,0.92809,0.92809,0.92809,0.62097,0.59712,0.61342,0.7954,0.8308,0.81091,0.42635,0.9069400000000001,0.15437,0.0,0.0,5e-06,5.65e-20,3.1,3.1
424.9,0.14937,0.15063,0.11223,0.15063,0.91054,0.92809,0.92809,0.92809,0.60604,0.58479,0.59931,0.79363,0.82941,0.8093,0.42666,0.90698,0.15063,0.0,0.0,5e-06,5.65e-20,3.1,3.1
425.1,0.14547,0.14732,0.10945,0.1469,0.91053,0.92809,0.92809,0.92809,0.59111,0.57245,0.5852,0.79186,0.82803,0.8077,0.42698,0.90702,0.1469,0.0,0.0,5e-06,5.65e-20,3.1,3.1
425.3,0.14159,0.14401,0.10668,0.14319,0.91053,0.9281,0.9281,0.9281,0.57618,0.56012,0.5711,0.79009,0.82665,0.8061,0.4273,0.90706,0.14319,0.0,0.0,5e-06,5.65e-20,3.1,3.1
425.5,0.13772,0.14071,0.10392,0.13948,0.91052,0.9281,0.9281,0.9281,0.56125,0.54778,0.55699,0.78832,0.82526,0.8045,0.42762,0.9071,0.13948,0.0,0.0,5e-06,5.65e-20,3.1,3.1
425.7,0.13385,0.13742,0.10116,0.13578,0.91052,0.9281,0.9281,0.9281,0.54632,0.53545,0.54288,0.78655,0.82388,0.8029,0.42794,0.9071400000000001,0.13578,0.0,0.0,5e-06,5.65e-20,3.1,3.1
425.9,0.13,0.13413,0.098415,0.13209,0.91051,0.9281,0.9281,0.9281,0.53139,0.52311,0.52878,0.78478,0.82249,0.80129,0.42827,0.90718,0.13209,0.0,0.0,5e-06,5.65e-20,3.1,3.1
426.1,0.12616,0.13085,0.095673,0.12841,0.91051,0.92811,0.92811,0.92811,0.51645,0.51078,0.51467,0.78301,0.82111,0.79969,0.4286,0.90722,0.12841,0.0,0.0,5e-06,5.65e-20,3.1,3.1
426.3,0.12234,0.12757,0.092939,0.12474,0.9105,0.92811,0.92811,0.92811,0.50152,0.49844,0.50057,0.78124,0.81973,0.79809,0.42894,0.9072600000000001,0.12474,0.0,0.0,5e-06,5.65e-20,3.1,3.1
426.5,0.11852,0.12431,0.090211,0.12107,0.9105,0.92811,0.92811,0.92811,0.48659,0.48611,0.48646,0.77947,0.81834,0.79649,0.42928,0.9073,0.12107,0.0,0.0,5e-06,5.65e-20,3.1,3.1
426.7,0.11471,0.12104,0.08749,0.11742,0.91049,0.92812,0.92812,0.92812,0.47166,0.47377,0.47235,0.7777,0.81696,0.79488,0.42962,0.90734,0.11742,0.0,0.0,5e-06,5.65e-20,3.1,3.1
426.9,0.11074,0.1174,0.084599,0.11354,0.91049,0.92812,0.92812,0.92812,0.45601,0.45994,0.45729,0.77593,0.81557,0.79328,0.42997,0.9073800000000001,0.11354,0.0,0.0,5e-06,5.65e-20,3.1,3.1
427.1,0.10667,0.11352,0.081597,0.10951,0.91048,0.92812,0.92812,0.92812,0.43988,0.4451,0.44159,0.77416,0.81419,0.79168,0.43032,0.90742,0.10951,0.0,0.0,5e-06,5.65e-20,3.1,3.1
427.3,0.10261,0.10964,0.078603,0.10549,0.91048,0.92813,0.92813,0.92813,0.42374,0.43026,0.42589,0.77239,0.8128,0.79008,0.43067,0.90746,0.10549,0.0,0.0,5e-06,5.65e-20,3.1,3.1
427.5,0.098558,0.10576,0.075616,0.10148,0.91047,0.92813,0.92813,0.92813,0.40761,0.41542,0.41019,0.77062,0.81142,0.78847,0.43103,0.9075,0.10148,0.0,0.0,5e-06,5.65e-20,3.1,3.1
427.7,0.094519,0.1019,0.072636,0.097479,0.91047,0.92813,0.92813,0.92813,0.39147,0.40059,0.39449,0.76886,0.81004,0.78687,0.43139,0.90754,0.097479,0.0,0.0,5e-06,5.65e-20,3.1,3.1
427.9,0.090492,0.09804,0.069663,0.093489,0.91046,0.92814,0.92814,0.92814,0.37534,0.38575,0.37879,0.76709,0.80865,0.78527,0.43176,0.90758,0.093489,0.0,0.0,5e-06,5.65e-20,3.1,3.1
428.1,0.086477,0.094189,0.066698,0.089508,0.91046,0.92814,0.92814,0.92814,0.35921,0.37091,0.36309,0.76532,0.80727,0.78367,0.43213,0.90762,0.089508,0.0,0.0,5e-06,5.65e-20,3.1,3.1
428.3,0.082473,0.090344,0.063739,0.085537,0.91046,0.92814,0.92814,0.92814,0.34307,0.35607,0.34739,0.76355,0.80588,0.78206,0.4325,0.90766,0.085537,0.0,0.0,5e-06,5.65e-20,3.1,3.1
428.5,0.078481,0.086506,0.060788,0.081575,0.91045,0.92815,0.92815,0.92815,0.32694,0.34123,0.33169,0.76178,0.8045,0.78046,0.43287,0.9077000000000001,0.081575,0.0,0.0,5e-06,5.65e-20,3.1,3.1
428.7,0.074501,0.082675,0.057843,0.077623,0.91045,0.92815,0.92815,0.92815,0.31081,0.3264,0.31599,0.76001,0.80312,0.77886,0.43325,0.90774,0.077623,0.0,0.0,5e-06,5.65e-20,3.1,3.1
428.9,0.070532,0.078851,0.054906,0.07368,0.91044,0.92816,0.92816,0.92816,0.29467,0.31156,0.30029,0.75824,0.80173,0.77726,0.43364,0.90778,0.07368,0.0,0.0,5e-06,5.65e-20,3.1,3.1
429.1,0.066575,0.075034,0.051975,0.069747,0.91044,0.92816,0.92816,0.92816,0.27854,0.29672,0.28459,0.75647,0.80035,0.77565,0.43402,0.9078200000000001,0.069747,0.0,0.0,5e-06,5.65e-20,3.1,3.1
429.3,0.062628,0.071223,0.049052,0.065823,0.91043,0.92816,0.92816,0.92816,0.2624,0.28188,0.26889,0.7547,0.79896,0.77405,0.43442,0.90786,0.065823,0.0,0.0,5e-06,5.65e-20,3.1,3.1
429.5,0.058694,0.067419,0.046135,0.061908,0.91043,0.92817,0.92817,0.92817,0.24627,0.26704,0.25319,0.75293,0.79758,0.77245,0.43481,0.9079,0.061908,0.0,0.0,5e-06,5.65e-20,3.1,3.1
429.7,0.05606,0.064686,0.044111,0.059191,0.91042,0.92817,0.92817,0.92817,0.23014,0.25221,0.23749,0.76885,0.80953,0.78665,0.43521,0.9079400000000001,0.059191,0.0,0.0,5e-06,5.65e-20,3.1,3.1
429.9,0.1463,0.12805,0.10573,0.14188,0.91042,0.92818,0.92818,0.92818,0.58786,0.49153,0.55865,0.78476,0.82147,0.80084,0.43561,0.90798,0.14188,0.0,0.0,5e-06,5.65e-20,3.1,3.1
430.1,0.15208,0.13269,0.1097,0.1472,0.91041,0.92818,0.92818,0.92818,0.59836,0.50156,0.56899,0.80068,0.83342,0.81504,0.43602,0.90798,0.1472,0.0,0.0,5e-06,5.65e-20,3.1,3.1
430.3,0.15797,0.13741,0.11375,0.15264,0.91041,0.92818,0.92818,0.92818,0.60886,0.51159,0.57933,0.81659,0.84536,0.82923,0.43643,0.9079400000000001,0.15264,0.0,0.0,5e-06,5.65e-20,3.1,3.1
430.5,0.16398,0.14222,0.11788,0.15817,0.9104,0.92819,0.92819,0.92819,0.61937,0.52162,0.58967,0.83251,0.85731,0.84343,0.43684,0.9079,0.15817,0.0,0.0,5e-06,5.65e-20,3.1,3.1
430.7,0.1666,0.14489,0.11986,0.16082,0.9104,0.92819,0.92819,0.92819,0.62987,0.53165,0.60001,0.83089,0.8561,0.84199,0.43726,0.90786,0.16082,0.0,0.0,5e-06,5.65e-20,3.1,3.1
430.9,0.16921,0.14756,0.12183,0.16347,0.91039,0.9282,0.9282,0.9282,0.64037,0.54168,0.61036,0.82927,0.85489,0.84054,0.43768,0.9078200000000001,0.16347,0.0,0.0,5e-06,5.65e-20,3.1,3.1
431.1,0.17182,0.15022,0.12381,0.16612,0.91039,0.9282,0.9282,0.9282,0.65087,0.55171,0.6207,0.82764,0.85368,0.8391,0.43811,0.90778,0.16612,0.0,0.0,5e-06,5.65e-20,3.1,3.1
431.3,0.17442,0.15289,0.12578,0.16877,0.91039,0.9282,0.9282,0.9282,0.66138,0.56174,0.63104,0.82602,0.85248,0.83766,0.43854,0.90774,0.16877,0.0,0.0,5e-06,5.65e-20,3.1,3.1
431.5,0.17702,0.15555,0.12775,0.17141,0.91038,0.92821,0.92821,0.92821,0.67188,0.57177,0.64138,0.8244,0.85127,0.83621,0.43897,0.9077000000000001,0.17141,0.0,0.0,5e-06,5.65e-20,3.1,3.1
431.7,0.17961,0.15822,0.12971,0.17404,0.91038,0.92821,0.92821,0.92821,0.68238,0.5818,0.65172,0.82278,0.85006,0.83477,0.43941,0.90766,0.17404,0.0,0.0,5e-06,5.65e-20,3.1,3.1
431.9,0.1822,0.16088,0.13168,0.17668,0.91037,0.92822,0.92822,0.92822,0.69288,0.59183,0.66206,0.82115,0.84885,0.83332,0.43985,0.90762,0.17668,0.0,0.0,5e-06,5.65e-20,3.1,3.1
432.1,0.18479,0.16354,0.13364,0.17931,0.91037,0.92822,0.92822,0.92822,0.70339,0.60186,0.6724,0.81953,0.84764,0.83188,0.4403,0.90758,0.17931,0.0,0.0,5e-06,5.65e-20,3.1,3.1
432.3,0.18737,0.1662,0.1356,0.18194,0.91036,0.92822,0.92822,0.92822,0.71389,0.61189,0.68274,0.81791,0.84643,0.83044,0.44075,0.90754,0.18194,0.0,0.0,5e-06,5.65e-20,3.1,3.1
432.5,0.18995,0.16886,0.13756,0.18457,0.91036,0.92823,0.92823,0.92823,0.72439,0.62192,0.69309,0.81629,0.84523,0.82899,0.4412,0.9075,0.18457,0.0,0.0,5e-06,5.65e-20,3.1,3.1
432.7,0.19252,0.17151,0.13952,0.18719,0.91035,0.92823,0.92823,0.92823,0.73489,0.63195,0.70343,0.81466,0.84402,0.82755,0.44166,0.90746,0.18719,0.0,0.0,5e-06,5.65e-20,3.1,3.1
432.9,0.19509,0.17417,0.14147,0.18981,0.91035,0.92824,0.92824,0.92824,0.7454,0.64198,0.71377,0.81304,0.84281,0.82611,0.44212,0.90742,0.18981,0.0,0.0,5e-06,5.65e-20,3.1,3.1
433.1,0.19765,0.17683,0.14343,0.19243,0.91034,0.92824,0.92824,0.92824,0.7559,0.65201,0.72411,0.81142,0.8416,0.82466,0.44259,0.9073800000000001,0.19243,0.0,0.0,5e-06,5.65e-20,3.1,3.1
433.3,0.19833,0.17791,0.14404,0.19324,0.91034,0.92825,0.92825,0.92825,0.75919,0.65623,0.72767,0.8098,0.84039,0.82322,0.44306,0.90734,0.19324,0.0,0.0,5e-06,5.65e-20,3.1,3.1
433.5,0.19712,0.17742,0.1433,0.19226,0.91033,0.92825,0.92825,0.92825,0.75528,0.65466,0.72446,0.80817,0.83918,0.82177,0.44353,0.9073,0.19226,0.0,0.0,5e-06,5.65e-20,3.1,3.1
433.7,0.19592,0.17693,0.14257,0.19128,0.91033,0.92825,0.92825,0.92825,0.75136,0.65309,0.72124,0.80655,0.83797,0.82033,0.44401,0.9072600000000001,0.19128,0.0,0.0,5e-06,5.65e-20,3.1,3.1
433.9,0.19472,0.17644,0.14184,0.1903,0.91032,0.92826,0.92826,0.92826,0.74744,0.65152,0.71802,0.80493,0.83677,0.81889,0.4445,0.90722,0.1903,0.0,0.0,5e-06,5.65e-20,3.1,3.1
434.1,0.19352,0.17596,0.14112,0.18932,0.91032,0.92826,0.92826,0.92826,0.74353,0.64995,0.71481,0.80331,0.83556,0.81744,0.44498,0.90718,0.18932,0.0,0.0,5e-06,5.65e-20,3.1,3.1
434.3,0.19233,0.17547,0.14039,0.18835,0.91032,0.92827,0.92827,0.92827,0.73961,0.64838,0.71159,0.80168,0.83435,0.816,0.44547,0.9071400000000001,0.18835,0.0,0.0,5e-06,5.65e-20,3.1,3.1
434.5,0.19114,0.17499,0.13967,0.18737,0.91032,0.92827,0.92827,0.92827,0.7357,0.6468,0.70837,0.80006,0.83314,0.81456,0.44597,0.9071,0.18737,0.0,0.0,5e-06,5.65e-20,3.1,3.1
434.7,0.18995,0.17451,0.13895,0.1864,0.91032,0.92828,0.92828,0.92828,0.73178,0.64523,0.70516,0.79844,0.83193,0.81311,0.44647,0.90706,0.1864,0.0,0.0,5e-06,5.65e-20,3.1,3.1
434.9,0.18877,0.17403,0.13823,0.18544,0.91032,0.92828,0.92828,0.92828,0.72786,0.64366,0.70194,0.79682,0.83072,0.81167,0.44698,0.90702,0.18544,0.0,0.0,5e-06,5.65e-20,3.1,3.1
435.1,0.18758,0.17355,0.13751,0.18447,0.91032,0.92828,0.92828,0.92828,0.72395,0.64209,0.69873,0.7952,0.82952,0.81022,0.44748,0.907,0.18447,0.0,0.0,5e-06,5.65e-20,3.1,3.1
435.3,0.18641,0.17308,0.13679,0.18351,0.91032,0.92829,0.92829,0.92829,0.72003,0.64052,0.69551,0.79357,0.82831,0.80878,0.448,0.907,0.18351,0.0,0.0,5e-06,5.65e-20,3.1,3.1
435.5,0.18523,0.1726,0.13608,0.18255,0.91032,0.92829,0.92829,0.92829,0.71612,0.63895,0.69229,0.79195,0.8271,0.80734,0.44851,0.907,0.18255,0.0,0.0,5e-06,5.65e-20,3.1,3.1
435.7,0.18405,0.17213,0.13536,0.18159,0.91032,0.9283,0.9283,0.9283,0.7122,0.63737,0.68908,0.79033,0.82589,0.80589,0.44904,0.907,0.18159,0.0,0.0,5e-06,5.65e-20,3.1,3.1
435.9,0.18288,0.17166,0.13465,0.18063,0.91032,0.9283,0.9283,0.9283,0.70828,0.6358,0.68586,0.78871,0.82468,0.80445,0.44956,0.907,0.18063,0.0,0.0,5e-06,5.65e-20,3.1,3.1
436.1,0.18172,0.17119,0.13394,0.17967,0.91032,0.92831,0.92831,0.92831,0.70437,0.63423,0.68264,0.78708,0.82347,0.80301,0.45009,0.907,0.17967,0.0,0.0,5e-06,5.65e-20,3.1,3.1
436.3,0.18055,0.17072,0.13323,0.17872,0.91032,0.92831,0.92831,0.92831,0.70045,0.63266,0.67943,0.78546,0.82226,0.80156,0.45063,0.907,0.17872,0.0,0.0,5e-06,5.65e-20,3.1,3.1
436.5,0.17937,0.17023,0.13251,0.17775,0.91032,0.92831,0.92831,0.92831,0.69654,0.63109,0.67621,0.78378,0.82096,0.80004,0.45117,0.907,0.17775,0.0,0.0,5e-06,5.65e-20,3.1,3.1
436.7,0.17571,0.16739,0.12996,0.17432,0.91032,0.92832,0.92832,0.92832,0.68297,0.62088,0.66368,0.78205,0.81955,0.79845,0.45171,0.907,0.17432,0.0,0.0,5e-06,5.65e-20,3.1,3.1
436.9,0.17192,0.16443,0.12731,0.17077,0.91032,0.92832,0.92832,0.92832,0.6689,0.61022,0.65066,0.78032,0.81814,0.79686,0.45226,0.907,0.17077,0.0,0.0,5e-06,5.65e-20,3.1,3.1
437.1,0.16813,0.16148,0.12467,0.16723,0.91032,0.92833,0.92833,0.92833,0.65483,0.59956,0.63765,0.77859,0.81673,0.79527,0.45281,0.907,0.16723,0.0,0.0,5e-06,5.65e-20,3.1,3.1
437.3,0.16436,0.15853,0.12203,0.16369,0.91032,0.92833,0.92833,0.92833,0.64075,0.58889,0.62463,0.77686,0.81532,0.79368,0.45337,0.907,0.16369,0.0,0.0,5e-06,5.65e-20,3.1,3.1
437.5,0.16059,0.15559,0.1194,0.16016,0.91032,0.92834,0.92834,0.92834,0.62668,0.57823,0.61161,0.77513,0.81391,0.79209,0.45393,0.907,0.16016,0.0,0.0,5e-06,5.65e-20,3.1,3.1
437.7,0.15683,0.15265,0.11677,0.15663,0.91032,0.92834,0.92834,0.92834,0.61261,0.56757,0.59859,0.7734,0.8125,0.7905,0.4545,0.907,0.15663,0.0,0.0,5e-06,5.65e-20,3.1,3.1
437.9,0.15308,0.14971,0.11415,0.15311,0.91032,0.92834,0.92834,0.92834,0.59853,0.55691,0.58557,0.77167,0.81109,0.78891,0.45507,0.907,0.15311,0.0,0.0,5e-06,5.65e-20,3.1,3.1
438.1,0.14934,0.14677,0.11153,0.1496,0.91032,0.92835,0.92835,0.92835,0.58446,0.54624,0.57256,0.76994,0.80968,0.78732,0.45564,0.907,0.1496,0.0,0.0,5e-06,5.65e-20,3.1,3.1
438.3,0.1456,0.14384,0.10891,0.14609,0.91032,0.92835,0.92835,0.92835,0.57039,0.53558,0.55954,0.76821,0.80827,0.78573,0.45622,0.907,0.14609,0.0,0.0,5e-06,5.65e-20,3.1,3.1
438.5,0.14187,0.14092,0.1063,0.14258,0.91032,0.92836,0.92836,0.92836,0.55632,0.52492,0.54652,0.76648,0.80686,0.78414,0.45681,0.907,0.14258,0.0,0.0,5e-06,5.65e-20,3.1,3.1
438.7,0.13815,0.13799,0.1037,0.13909,0.91032,0.92836,0.92836,0.92836,0.54224,0.51426,0.5335,0.76475,0.80545,0.78255,0.4574,0.907,0.13909,0.0,0.0,5e-06,5.65e-20,3.1,3.1
438.9,0.13444,0.13507,0.10109,0.13559,0.91032,0.92836,0.92836,0.92836,0.52817,0.50359,0.52048,0.76302,0.80404,0.78096,0.45799,0.907,0.13559,0.0,0.0,5e-06,5.65e-20,3.1,3.1
439.1,0.13073,0.13215,0.098495,0.13211,0.91032,0.92837,0.92837,0.92837,0.5141,0.49293,0.50746,0.76129,0.80264,0.77937,0.45859,0.907,0.13211,0.0,0.0,5e-06,5.65e-20,3.1,3.1
439.3,0.12703,0.12924,0.0959,0.12863,0.91032,0.92837,0.92837,0.92837,0.50003,0.48227,0.49445,0.75956,0.80123,0.77778,0.45919,0.907,0.12863,0.0,0.0,5e-06,5.65e-20,3.1,3.1
