Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
186.73,0.086638,0.068806,0.081088,0.55847,0.84755,0.84757,0.84756,0.73938,0.55986,0.67791,0.89425,0.93785,0.91282,0.54942,0.815057,0.081088,0.0,4.609000000000003e-07,5e-06,1.0762999999999996e-20,3.1,3.1
186.93,0.083374,0.067299,0.078397,0.56448,0.84743,0.84745,0.84744,0.70776,0.54385,0.6515,0.89078,0.93568,0.90992,0.54848,0.815237,0.078397,0.0,4.4689999999999874e-07,5e-06,1.1019000000000024e-20,3.1,3.1
187.13,0.080173,0.065851,0.075766,0.57123,0.8473,0.84732,0.84731,0.67614,0.52784,0.62508,0.88732,0.93351,0.90702,0.5476,0.8154170000000001,0.075766,0.0,4.3290000000000034e-07,5e-06,1.1294999999999993e-20,3.1,3.1
187.33,0.076975,0.064417,0.07314,0.57839,0.84718,0.8472,0.84719,0.64451,0.51182,0.59866,0.88386,0.93135,0.90411,0.54679,0.815597,0.07314,0.0,4.1889999999999875e-07,5e-06,1.1588000000000029e-20,3.1,3.1
187.53,0.07372,0.062946,0.070461,0.58556,0.84706,0.84708,0.84707,0.61289,0.49581,0.57224,0.88039,0.92918,0.90121,0.54606,0.815777,0.070461,0.0,4.0520000000000027e-07,5e-06,1.1907999999999992e-20,3.1,3.1
187.73,0.070408,0.06144,0.067729,0.59272,0.84694,0.84696,0.84695,0.58127,0.4798,0.54583,0.87693,0.92701,0.89831,0.5454,0.815957,0.067729,0.0,3.919000000000003e-07,5e-06,1.2240999999999992e-20,3.1,3.1
187.93,0.067042,0.059902,0.064949,0.59988,0.84682,0.84685,0.84684,0.54964,0.46378,0.51941,0.87346,0.92484,0.8954,0.54483,0.816137,0.064949,0.0,3.7789999999999875e-07,5e-06,1.2597000000000035e-20,3.1,3.1
188.13,0.063512,0.058227,0.062008,0.60598,0.84671,0.84673,0.84672,0.51802,0.44777,0.49299,0.87,0.92267,0.8925,0.54436,0.816317,0.062008,0.0,3.642000000000003e-07,5e-06,1.2979999999999991e-20,3.1,3.1
188.33,0.059374,0.055324,0.058286,0.61151,0.8466,0.84662,0.84661,0.48222,0.42295,0.46109,0.86653,0.9205,0.8896,0.54399,0.816497,0.058286,0.0,3.5089999999999873e-07,5e-06,1.339600000000004e-20,3.1,3.1
188.53,0.055145,0.052258,0.054451,0.61704,0.84649,0.84651,0.8465,0.44595,0.39714,0.42859,0.86307,0.91834,0.88669,0.54371,0.816677,0.054451,0.0,3.372000000000003e-07,5e-06,1.383899999999999e-20,3.1,3.1
188.73,0.05088,0.049157,0.050577,0.62256,0.84638,0.8464,0.84639,0.40968,0.37134,0.39608,0.85961,0.91617,0.88379,0.54353,0.816857,0.050577,0.0,3.239000000000003e-07,5e-06,1.4324999999999988e-20,3.1,3.1
188.93,0.046579,0.046018,0.046664,0.62809,0.84627,0.84629,0.84628,0.37341,0.34553,0.36357,0.85614,0.914,0.88089,0.54343,0.817037,0.046664,0.0,3.101999999999989e-07,5e-06,1.484100000000005e-20,3.1,3.1
189.13,0.042485,0.042936,0.04289,0.63177,0.84617,0.84619,0.84617,0.33714,0.31973,0.33106,0.86019,0.91655,0.88429,0.54339,0.817217,0.04289,0.0,2.9690000000000034e-07,5e-06,1.5406999999999986e-20,3.1,3.1
189.33,0.038423,0.039847,0.039132,0.63444,0.84606,0.84608,0.84607,0.30087,0.29393,0.29856,0.86828,0.92165,0.89109,0.54339,0.817397,0.039132,0.0,2.838999999999987e-07,5e-06,1.601900000000006e-20,3.1,3.1
189.53,0.034242,0.036697,0.035277,0.63712,0.84596,0.84598,0.84596,0.2646,0.26812,0.26605,0.87637,0.92674,0.89789,0.54343,0.817577,0.035277,0.0,2.702000000000003e-07,5e-06,1.6697999999999984e-20,3.1,3.1
189.73,0.076087,0.055883,0.069986,0.63979,0.84585,0.84587,0.84586,0.58021,0.40445,0.52173,0.88446,0.93184,0.9047,0.54349,0.817757,0.069986,0.0,2.5720000000000026e-07,5e-06,1.7436999999999983e-20,3.1,3.1
189.93,0.080655,0.059643,0.074248,0.64246,0.84575,0.84577,0.84576,0.60702,0.42758,0.54716,0.89255,0.93694,0.9115,0.54355,0.817937,0.074248,0.0,2.4389999999999874e-07,5e-06,1.825900000000008e-20,3.1,3.1
190.13,0.085076,0.063284,0.078368,0.64328,0.84566,0.84568,0.84567,0.63382,0.45072,0.5726,0.90064,0.94203,0.9183,0.5436,0.818117,0.078368,0.0,2.3770000000000004e-07,5e-06,1.8627999999999996e-20,3.1,3.1
190.33,0.08943,0.066863,0.082418,0.6431,0.84556,0.84558,0.84557,0.66063,0.47385,0.59803,0.90873,0.94713,0.9251,0.54362,0.818297,0.082418,0.0,2.3569999999999981e-07,5e-06,1.874500000000001e-20,3.1,3.1
190.53,0.093106,0.07014,0.085955,0.64291,0.84546,0.84549,0.84547,0.68744,0.49699,0.62347,0.90962,0.94779,0.92589,0.54361,0.818477,0.085955,0.0,2.3370000000000006e-07,5e-06,1.8857999999999997e-20,3.1,3.1
190.73,0.096361,0.07323,0.089173,0.64273,0.84536,0.84539,0.84538,0.71424,0.52012,0.6489,0.90664,0.94607,0.92346,0.54354,0.818657,0.089173,0.0,2.3170000000000004e-07,5e-06,1.8967999999999997e-20,3.1,3.1
190.93,0.099579,0.076294,0.09236,0.64254,0.84527,0.84529,0.84528,0.74105,0.54325,0.67433,0.90366,0.94434,0.92102,0.54341,0.818837,0.09236,0.0,2.2869999999999982e-07,5e-06,1.908800000000001e-20,3.1,3.1
191.13,0.10257,0.079185,0.095333,0.64118,0.84518,0.8452,0.84518,0.76786,0.56639,0.69977,0.90068,0.94262,0.91858,0.54319,0.819017,0.095333,0.0,2.2670000000000006e-07,5e-06,1.9207999999999997e-20,3.1,3.1
191.33,0.10414,0.081123,0.09704,0.63918,0.84508,0.84511,0.84509,0.78524,0.58355,0.71693,0.8977,0.94089,0.91614,0.54287,0.819197,0.09704,0.0,2.246999999999998e-07,5e-06,1.932800000000001e-20,3.1,3.1
191.53,0.10277,0.081092,0.096104,0.63719,0.84498,0.84501,0.845,0.78062,0.58676,0.71481,0.89472,0.93917,0.9137,0.54245,0.819377,0.096104,0.0,2.2270000000000006e-07,5e-06,1.9447999999999997e-20,3.1,3.1
191.73,0.10139,0.081038,0.095155,0.63519,0.84489,0.84492,0.84491,0.77601,0.58998,0.71269,0.89174,0.93744,0.91126,0.54189,0.819557,0.095155,0.0,2.2070000000000006e-07,5e-06,1.9577999999999998e-20,3.1,3.1
191.93,0.099991,0.080963,0.094189,0.63319,0.84481,0.84483,0.84482,0.7714,0.5932,0.71057,0.88876,0.93572,0.90882,0.5412,0.819737,0.094189,0.0,2.1839999999999963e-07,5e-06,1.9701000000000012e-20,3.1,3.1
192.13,0.098579,0.080857,0.093199,0.63117,0.84472,0.84474,0.84473,0.76679,0.59642,0.70844,0.88578,0.934,0.90638,0.54035,0.819917,0.093199,0.0,2.1570000000000006e-07,5e-06,1.9830999999999998e-20,3.1,3.1
192.33,0.097146,0.08072,0.09219,0.62914,0.84463,0.84466,0.84465,0.76217,0.59963,0.70632,0.8828,0.93227,0.90394,0.53933,0.820097,0.09219,0.0,2.1369999999999983e-07,5e-06,1.9961000000000014e-20,3.1,3.1
192.53,0.095699,0.080555,0.091153,0.62711,0.84455,0.84458,0.84456,0.75756,0.60285,0.7042,0.87982,0.93055,0.9015,0.53812,0.820277,0.091153,0.0,2.1170000000000005e-07,5e-06,2.0090999999999996e-20,3.1,3.1
192.73,0.094232,0.080352,0.090095,0.62507,0.84447,0.84449,0.84448,0.75295,0.60607,0.70208,0.87684,0.92882,0.89906,0.53672,0.820457,0.090095,0.0,2.0970000000000006e-07,5e-06,2.0230999999999996e-20,3.1,3.1
192.93,0.09179,0.079242,0.088081,0.62304,0.84439,0.84441,0.8444,0.7409,0.603,0.69296,0.87356,0.92653,0.89621,0.5351,0.820637,0.088081,0.0,2.0769999999999983e-07,5e-06,2.0371000000000014e-20,3.1,3.1
193.13,0.08729,0.076253,0.084068,0.62163,0.84431,0.84433,0.84432,0.71149,0.58528,0.66754,0.87011,0.92393,0.89313,0.53326,0.820817,0.084068,0.0,2.0570000000000005e-07,5e-06,2.0511e-20,3.1,3.1
193.33,0.082872,0.073314,0.080126,0.62056,0.84423,0.84426,0.84424,0.68208,0.56755,0.64212,0.86666,0.92132,0.89005,0.53117,0.820997,0.080126,0.0,2.0369999999999982e-07,5e-06,2.0651000000000014e-20,3.1,3.1
193.53,0.078491,0.070383,0.076212,0.6195,0.84415,0.84418,0.84417,0.65267,0.54983,0.6167,0.86321,0.91872,0.88697,0.52883,0.8211769999999999,0.076212,0.0,2.0070000000000004e-07,5e-06,2.0800999999999998e-20,3.1,3.1
193.73,0.074152,0.067463,0.072325,0.61843,0.84408,0.84411,0.84409,0.62326,0.5321,0.59128,0.85976,0.91612,0.88389,0.52622,0.821357,0.072325,0.0,1.9870000000000005e-07,5e-06,2.0943999999999995e-20,3.1,3.1
193.93,0.069854,0.064554,0.068469,0.61736,0.844,0.84403,0.84402,0.59385,0.51438,0.56586,0.85631,0.91352,0.88081,0.52332,0.821537,0.068469,0.0,1.9669999999999982e-07,5e-06,2.1091000000000012e-20,3.1,3.1
194.13,0.06567,0.061722,0.064715,0.61692,0.84393,0.84396,0.84395,0.56445,0.49665,0.54044,0.85286,0.91092,0.87773,0.52012,0.821717,0.064715,0.0,1.9470000000000004e-07,5e-06,2.1230999999999996e-20,3.1,3.1
194.33,0.061562,0.058933,0.061024,0.61681,0.84386,0.84389,0.84388,0.53504,0.47892,0.51502,0.84941,0.90831,0.87465,0.5166,0.821897,0.061024,0.0,1.926999999999998e-07,5e-06,2.1374000000000015e-20,3.1,3.1
194.53,0.057356,0.055857,0.057174,0.61671,0.84379,0.84382,0.84381,0.50439,0.45876,0.48799,0.84596,0.90571,0.87157,0.51276,0.822077,0.057174,0.0,1.9170000000000006e-07,5e-06,2.1520999999999998e-20,3.1,3.1
194.73,0.052783,0.051921,0.052804,0.61661,0.84372,0.84375,0.84374,0.47002,0.43128,0.45611,0.84251,0.90311,0.86849,0.50859,0.822257,0.052804,0.0,1.8970000000000006e-07,5e-06,2.1670999999999997e-20,3.1,3.1
194.93,0.048282,0.048034,0.048495,0.6165,0.84366,0.84369,0.84367,0.43565,0.4038,0.42423,0.83907,0.90051,0.86541,0.5041,0.822437,0.048495,0.0,1.876999999999998e-07,5e-06,2.1824000000000015e-20,3.1,3.1
195.13,0.043912,0.044254,0.04431,0.61712,0.84359,0.84362,0.84361,0.40128,0.37631,0.39235,0.83562,0.89791,0.86233,0.49933,0.8226169999999999,0.04431,0.0,1.8570000000000005e-07,5e-06,2.1973999999999996e-20,3.1,3.1
195.33,0.039644,0.040554,0.040217,0.61812,0.84353,0.84356,0.84354,0.36691,0.34883,0.36047,0.83217,0.8953,0.85925,0.49429,0.822797,0.040217,0.0,1.8369999999999983e-07,5e-06,2.2134000000000015e-20,3.1,3.1
195.53,0.035454,0.03691,0.036195,0.61913,0.84347,0.8435,0.84348,0.33254,0.32135,0.32859,0.82872,0.8927,0.85617,0.489,0.822977,0.036195,0.0,1.8170000000000005e-07,5e-06,2.2293999999999995e-20,3.1,3.1
195.73,0.031706,0.033562,0.032552,0.62013,0.84341,0.84344,0.84342,0.29817,0.29387,0.29671,0.83466,0.89637,0.86113,0.48348,0.8231569999999999,0.032552,0.0,1.7970000000000005e-07,5e-06,2.2463999999999995e-20,3.1,3.1
195.93,0.028128,0.030347,0.029066,0.62113,0.84335,0.84338,0.84336,0.26381,0.26639,0.26483,0.84565,0.90343,0.87042,0.47775,0.823337,0.029066,0.0,1.7769999999999982e-07,5e-06,2.2627000000000015e-20,3.1,3.1
196.13,0.062225,0.049692,0.05853,0.62229,0.84329,0.84332,0.84331,0.58227,0.43745,0.5333,0.85665,0.91048,0.87971,0.47183,0.8235169999999999,0.05853,0.0,1.7570000000000004e-07,5e-06,2.2796999999999998e-20,3.1,3.1
196.33,0.064907,0.051797,0.060982,0.62352,0.84324,0.84327,0.84325,0.6063,0.45748,0.55593,0.86764,0.91753,0.889,0.46575,0.823697,0.060982,0.0,1.7369999999999982e-07,5e-06,2.2977000000000015e-20,3.1,3.1
196.53,0.067552,0.053857,0.063394,0.62476,0.84318,0.84321,0.8432,0.63034,0.47752,0.57857,0.87864,0.92459,0.89829,0.45951,0.823877,0.063394,0.0,1.7170000000000006e-07,5e-06,2.3156999999999996e-20,3.1,3.1
196.73,0.07016,0.055872,0.065763,0.626,0.84313,0.84316,0.84315,0.65438,0.49756,0.6012,0.88963,0.93164,0.90758,0.45315,0.8240569999999999,0.065763,0.0,1.7e-07,5e-06,2.3336999999999996e-20,3.1,3.1
196.93,0.071983,0.057453,0.067495,0.62723,0.84308,0.84311,0.84309,0.67842,0.5176,0.62384,0.89142,0.93243,0.90893,0.44669,0.824237,0.067495,0.0,1.686999999999998e-07,5e-06,2.3520000000000017e-20,3.1,3.1
197.13,0.073282,0.058721,0.068795,0.62813,0.84303,0.84306,0.84305,0.70245,0.53764,0.64647,0.88824,0.92984,0.90601,0.44013,0.824417,0.068795,0.0,1.6670000000000006e-07,5e-06,2.3709999999999994e-20,3.1,3.1
197.33,0.074466,0.059893,0.069984,0.62884,0.84298,0.84301,0.843,0.72649,0.55768,0.66911,0.88507,0.92725,0.90309,0.43351,0.824597,0.069984,0.0,1.6469999999999983e-07,5e-06,2.3907000000000015e-20,3.1,3.1
197.53,0.07556,0.060989,0.071088,0.62955,0.84294,0.84297,0.84295,0.75053,0.57772,0.69174,0.88189,0.92466,0.90017,0.42684,0.824777,0.071088,0.0,1.6270000000000005e-07,5e-06,2.4099999999999994e-20,3.1,3.1
197.73,0.076567,0.06201,0.07211,0.63027,0.84289,0.84292,0.84291,0.77457,0.59775,0.71438,0.87872,0.92206,0.89725,0.42014,0.8249569999999999,0.07211,0.0,1.6070000000000006e-07,5e-06,2.4302999999999995e-20,3.1,3.1
197.93,0.075833,0.061768,0.071537,0.63098,0.84285,0.84288,0.84286,0.78151,0.60608,0.72172,0.87554,0.91947,0.89432,0.41344,0.825137,0.071537,0.0,1.5869999999999983e-07,5e-06,2.4510000000000018e-20,3.1,3.1
198.13,0.07397,0.060696,0.069926,0.63145,0.84281,0.84284,0.84282,0.77706,0.60659,0.71887,0.87237,0.91688,0.8914,0.40675,0.825317,0.069926,0.0,1.57e-07,5e-06,2.4722999999999995e-20,3.1,3.1
198.33,0.072119,0.059617,0.068324,0.6318,0.84277,0.8428,0.84278,0.77261,0.6071,0.71602,0.86919,0.91429,0.88848,0.4001,0.8254969999999999,0.068324,0.0,1.556999999999998e-07,5e-06,2.4933000000000018e-20,3.1,3.1
198.53,0.070295,0.058544,0.066741,0.63215,0.8427,0.84273,0.84272,0.76816,0.60762,0.71317,0.86602,0.9117,0.88556,0.3935,0.825677,0.066741,0.0,1.5370000000000006e-07,5e-06,2.5152999999999996e-20,3.1,3.1
198.73,0.068506,0.057482,0.065184,0.6325,0.84262,0.84265,0.84264,0.7637,0.60813,0.71032,0.86284,0.90911,0.88264,0.38698,0.825857,0.065184,0.0,1.5170000000000004e-07,5e-06,2.5382999999999994e-20,3.1,3.1
198.93,0.066757,0.056437,0.063659,0.63285,0.84254,0.84257,0.84256,0.75925,0.60864,0.70747,0.85967,0.90652,0.87972,0.38055,0.826037,0.063659,0.0,1.496999999999998e-07,5e-06,2.561300000000002e-20,3.1,3.1
199.13,0.065079,0.055436,0.062197,0.63347,0.84246,0.84249,0.84248,0.7548,0.60915,0.70462,0.85649,0.90393,0.87679,0.37424,0.826217,0.062197,0.0,1.4770000000000006e-07,5e-06,2.5845999999999994e-20,3.1,3.1
199.33,0.063463,0.054472,0.060786,0.63424,0.84239,0.84242,0.8424,0.75035,0.60967,0.70177,0.85332,0.90134,0.87387,0.36806,0.8263969999999999,0.060786,0.0,1.46e-07,5e-06,2.6089000000000025e-20,3.1,3.1
199.53,0.061886,0.053525,0.059411,0.63501,0.84231,0.84234,0.84233,0.7459,0.61018,0.69892,0.85009,0.89867,0.87088,0.36204,0.826577,0.059411,0.0,1.4470000000000005e-07,5e-06,2.6338999999999995e-20,3.1,3.1
199.73,0.058462,0.050907,0.056239,0.63578,0.84224,0.84227,0.84225,0.7184,0.59126,0.67434,0.84653,0.89554,0.86752,0.35619,0.826757,0.056239,0.0,1.4270000000000005e-07,5e-06,2.6588999999999994e-20,3.1,3.1
199.93,0.05516,0.048379,0.053182,0.63655,0.84216,0.84219,0.84218,0.6909,0.57234,0.64976,0.84298,0.89241,0.86415,0.35054,0.8269369999999999,0.053182,0.0,1.4069999999999982e-07,5e-06,2.6849000000000025e-20,3.1,3.1
200.13,0.052023,0.045981,0.050276,0.63783,0.84209,0.84212,0.84211,0.6634,0.55342,0.62518,0.83942,0.88928,0.86078,0.34511,0.827052,0.050276,0.0,1.3870000000000004e-07,5e-06,2.7118999999999996e-20,3.1,3.1
200.33,0.049022,0.043688,0.047496,0.63938,0.84202,0.84205,0.84204,0.6359,0.5345,0.60059,0.83587,0.88615,0.85742,0.33992,0.827132,0.047496,0.0,1.3669999999999981e-07,5e-06,2.7392000000000024e-20,3.1,3.1
200.53,0.046131,0.041478,0.044818,0.64093,0.84195,0.84198,0.84197,0.60841,0.51558,0.57601,0.83232,0.88302,0.85405,0.33498,0.827212,0.044818,0.0,1.3570000000000006e-07,5e-06,2.7671999999999994e-20,3.1,3.1
200.73,0.043349,0.039352,0.04224,0.64248,0.84189,0.84192,0.8419,0.58091,0.49665,0.55143,0.82876,0.87989,0.85068,0.33032,0.8272919999999999,0.04224,0.0,1.3370000000000007e-07,5e-06,2.795499999999999e-20,3.1,3.1
200.93,0.040671,0.037306,0.039758,0.64402,0.84182,0.84185,0.84184,0.55341,0.47773,0.52685,0.82521,0.87676,0.84731,0.32595,0.827372,0.039758,0.0,1.316999999999998e-07,5e-06,2.825500000000003e-20,3.1,3.1
201.13,0.038133,0.035375,0.037408,0.64622,0.84176,0.84179,0.84177,0.52591,0.45881,0.50227,0.82165,0.87363,0.84395,0.32191,0.827452,0.037408,0.0,1.2970000000000006e-07,5e-06,2.8554999999999993e-20,3.1,3.1
201.33,0.035587,0.033347,0.035024,0.64877,0.84169,0.84172,0.84171,0.49677,0.43743,0.4758,0.8181,0.87049,0.84058,0.3182,0.8275319999999999,0.035024,0.0,1.2769999999999983e-07,5e-06,2.886800000000003e-20,3.1,3.1
201.53,0.032955,0.031112,0.032515,0.65132,0.84163,0.84166,0.84165,0.46516,0.41235,0.44649,0.81455,0.86736,0.83721,0.31485,0.8276119999999999,0.032515,0.0,1.2670000000000004e-07,5e-06,2.918799999999999e-20,3.1,3.1
201.73,0.03041,0.02895,0.030088,0.65387,0.84157,0.8416,0.84159,0.43355,0.38726,0.41717,0.81099,0.86423,0.83384,0.31188,0.827692,0.030088,0.0,1.2470000000000005e-07,5e-06,2.951799999999999e-20,3.1,3.1
201.93,0.027944,0.026857,0.027737,0.65642,0.84151,0.84154,0.84153,0.40194,0.36218,0.38786,0.80744,0.8611,0.83048,0.30931,0.827772,0.027737,0.0,1.2269999999999982e-07,5e-06,2.985400000000003e-20,3.1,3.1
202.13,0.025558,0.024832,0.025461,0.65909,0.84146,0.84148,0.84147,0.37033,0.3371,0.35855,0.80388,0.85797,0.82711,0.30716,0.8278519999999999,0.025461,0.0,1.2070000000000004e-07,5e-06,3.0203999999999995e-20,3.1,3.1
202.33,0.023238,0.022867,0.02325,0.66183,0.8414,0.84143,0.84141,0.33872,0.31202,0.32924,0.80033,0.85484,0.82374,0.30545,0.827932,0.02325,0.0,1.19e-07,5e-06,3.0564000000000036e-20,3.1,3.1
202.53,0.021047,0.020995,0.021153,0.66457,0.84134,0.84137,0.84136,0.30711,0.28694,0.29993,0.79953,0.85353,0.82272,0.30419,0.828012,0.021153,0.0,1.1770000000000004e-07,5e-06,3.092699999999999e-20,3.1,3.1
202.73,0.019259,0.019391,0.019401,0.66731,0.84129,0.84132,0.84131,0.2755,0.26186,0.27062,0.8143,0.8625,0.835,0.30342,0.8280919999999999,0.019401,0.0,1.1570000000000005e-07,5e-06,3.1306999999999993e-20,3.1,3.1
202.93,0.017414,0.017772,0.017609,0.67006,0.84124,0.84127,0.84125,0.24389,0.23678,0.24131,0.82908,0.87147,0.84729,0.30315,0.8281719999999999,0.017609,0.0,1.1369999999999982e-07,5e-06,3.1700000000000035e-20,3.1,3.1
203.13,0.043466,0.034886,0.040819,0.67227,0.84119,0.84122,0.8412,0.59567,0.45817,0.54914,0.84385,0.88044,0.85957,0.30339,0.828252,0.040819,0.0,1.12e-07,5e-06,3.209999999999999e-20,3.1,3.1
203.33,0.046102,0.036716,0.043152,0.67421,0.84114,0.84117,0.84115,0.61754,0.47475,0.56924,0.85863,0.88941,0.87185,0.30418,0.828332,0.043152,0.0,1.1069999999999982e-07,5e-06,3.251300000000004e-20,3.1,3.1
203.53,0.048759,0.038585,0.045518,0.67614,0.84109,0.84112,0.84111,0.63942,0.49133,0.58934,0.87071,0.89661,0.88184,0.30553,0.8284119999999999,0.045518,0.0,1.0870000000000004e-07,5e-06,3.294299999999999e-20,3.1,3.1
203.73,0.050703,0.040128,0.04734,0.67808,0.84104,0.84107,0.84106,0.66129,0.50791,0.60945,0.86752,0.89384,0.87883,0.30746,0.828492,0.04734,0.0,1.0670000000000005e-07,5e-06,3.338599999999999e-20,3.1,3.1
203.93,0.052767,0.041768,0.049274,0.68002,0.841,0.84103,0.84101,0.68317,0.52449,0.62955,0.86434,0.89106,0.87582,0.30999,0.828572,0.049274,0.0,1.05e-07,5e-06,3.383900000000004e-20,3.1,3.1
204.13,0.054881,0.043448,0.051257,0.68094,0.84096,0.84098,0.84097,0.70504,0.54107,0.64965,0.86115,0.88828,0.87281,0.31315,0.8286519999999999,0.051257,0.0,1.0370000000000005e-07,5e-06,3.430199999999999e-20,3.1,3.1
204.33,0.057088,0.045206,0.053328,0.68131,0.84091,0.84094,0.84093,0.72692,0.55766,0.66976,0.85796,0.8855,0.8698,0.31694,0.8287319999999999,0.053328,0.0,1.0169999999999982e-07,5e-06,3.479200000000004e-20,3.1,3.1
204.53,0.059444,0.047082,0.055539,0.68169,0.84087,0.8409,0.84089,0.74879,0.57424,0.68986,0.85477,0.88273,0.86679,0.3214,0.828812,0.055539,0.0,9.979000000000002e-08,5e-06,3.528799999999999e-20,3.1,3.1
204.73,0.061961,0.049089,0.057902,0.68207,0.84083,0.84086,0.84085,0.77067,0.59082,0.70996,0.85159,0.87995,0.86378,0.32654,0.828892,0.057902,0.0,9.819000000000002e-08,5e-06,3.5795999999999994e-20,3.1,3.1
204.93,0.063476,0.050404,0.05936,0.68244,0.8408,0.84082,0.84081,0.77812,0.59754,0.71715,0.8484,0.87717,0.86077,0.33238,0.8289719999999999,0.05936,0.0,9.678999999999986e-08,5e-06,3.621000000000004e-20,3.1,3.1
205.13,0.064064,0.051071,0.059976,0.68176,0.84076,0.84079,0.84077,0.77377,0.5962,0.71377,0.84521,0.87439,0.85776,0.33895,0.8292339999999999,0.059976,0.0,9.548999999999987e-08,5e-06,3.661300000000004e-20,3.1,3.1
205.33,0.064714,0.051796,0.060655,0.68052,0.84072,0.84075,0.84074,0.76943,0.59487,0.71039,0.84202,0.87162,0.85475,0.34626,0.8295939999999999,0.060655,0.0,9.408999999999987e-08,5e-06,3.7036000000000036e-20,3.1,3.1
205.53,0.065481,0.05262,0.061445,0.67928,0.84069,0.84072,0.8407,0.76508,0.59353,0.70701,0.83883,0.86884,0.85174,0.35433,0.829954,0.061445,0.0,9.271999999999989e-08,5e-06,3.7479000000000044e-20,3.1,3.1
205.73,0.066362,0.053544,0.062345,0.67803,0.84066,0.84068,0.84067,0.76074,0.59219,0.70363,0.83565,0.86606,0.84873,0.36319,0.830314,0.062345,0.0,9.139000000000019e-08,5e-06,3.793899999999994e-20,3.1,3.1
205.93,0.067357,0.054569,0.063355,0.67679,0.84063,0.84065,0.84064,0.75639,0.59085,0.70025,0.83246,0.86328,0.84572,0.37285,0.830674,0.063355,0.0,8.998999999999987e-08,5e-06,3.841500000000004e-20,3.1,3.1
206.13,0.068361,0.05561,0.064375,0.67452,0.8406,0.84062,0.84061,0.75205,0.58951,0.69688,0.82927,0.86051,0.84271,0.38334,0.8310339999999999,0.064375,0.0,8.858999999999987e-08,5e-06,3.891500000000005e-20,3.1,3.1
206.33,0.069416,0.056702,0.065449,0.67169,0.84057,0.84059,0.84058,0.7477,0.58817,0.6935,0.82608,0.85773,0.8397,0.39466,0.831394,0.065449,0.0,8.718999999999987e-08,5e-06,3.942800000000005e-20,3.1,3.1
206.53,0.070574,0.05789,0.066622,0.66887,0.84054,0.84057,0.84055,0.74335,0.58683,0.69012,0.8229,0.85495,0.83669,0.40686,0.831754,0.066622,0.0,8.578999999999987e-08,5e-06,3.996400000000005e-20,3.1,3.1
206.73,0.071099,0.058599,0.067211,0.66604,0.84053,0.84055,0.84054,0.73153,0.57984,0.67988,0.81956,0.85211,0.83357,0.41994,0.8321139999999999,0.067211,0.0,8.429000000000018e-08,5e-06,4.0526999999999924e-20,3.1,3.1
206.93,0.070296,0.058285,0.066572,0.66322,0.84052,0.84055,0.84054,0.70582,0.56236,0.65692,0.81613,0.84922,0.83038,0.43392,0.8324739999999999,0.066572,0.0,8.288999999999986e-08,5e-06,4.1120000000000057e-20,3.1,3.1
207.13,0.069377,0.057886,0.065823,0.65941,0.84052,0.84054,0.84053,0.68011,0.54488,0.63395,0.81271,0.84634,0.82719,0.44883,0.832834,0.065823,0.0,8.145999999999986e-08,5e-06,4.1733000000000056e-20,3.1,3.1
207.33,0.068378,0.057438,0.065004,0.65506,0.84052,0.84054,0.84053,0.6544,0.52739,0.61099,0.80929,0.84346,0.824,0.46469,0.833194,0.065004,0.0,7.998999999999987e-08,5e-06,4.2369000000000057e-20,3.1,3.1
207.53,0.06734,0.056974,0.064155,0.65072,0.84052,0.84054,0.84053,0.62869,0.50991,0.58803,0.80587,0.84057,0.82081,0.48151,0.833554,0.064155,0.0,7.848999999999986e-08,5e-06,4.304200000000006e-20,3.1,3.1
207.73,0.066244,0.05648,0.063256,0.64638,0.84051,0.84054,0.84053,0.60298,0.49243,0.56506,0.80245,0.83769,0.81762,0.49925,0.8339139999999999,0.063256,0.0,7.696000000000022e-08,5e-06,4.3784999999999875e-20,3.1,3.1
207.93,0.064983,0.055863,0.062203,0.64204,0.84052,0.84054,0.84053,0.57727,0.47495,0.5421,0.79903,0.83481,0.81443,0.51715,0.834274,0.062203,0.0,7.522999999999983e-08,5e-06,4.469100000000008e-20,3.1,3.1
208.13,0.063319,0.054918,0.06077,0.63669,0.84052,0.84054,0.84053,0.55156,0.45747,0.51913,0.7956,0.83193,0.81125,0.53404,0.834634,0.06077,0.0,7.342999999999984e-08,5e-06,4.563700000000009e-20,3.1,3.1
208.33,0.061268,0.053652,0.05897,0.63081,0.84052,0.84054,0.84053,0.52585,0.43998,0.49617,0.79218,0.82904,0.80806,0.54935,0.834994,0.05897,0.0,7.162999999999984e-08,5e-06,4.6636000000000096e-20,3.1,3.1
208.53,0.058892,0.0521,0.056857,0.62492,0.84052,0.84054,0.84053,0.49984,0.42214,0.47289,0.78876,0.82616,0.80487,0.56313,0.8353539999999999,0.056857,0.0,6.985999999999986e-08,5e-06,4.76820000000001e-20,3.1,3.1
